timestamp,node_id,tilt_deg,vib_rms,vib_dom_freq_hz,strain_mm,crack_proxy,temp_c,lat,lng
2026-03-01 00:00:00,N10,0.0722,0.006041,3.07,-0.0002,0.00011,23.5,23.766212,86.408521
2026-03-01 01:00:00,N10,-0.2572,0.007568,9.98,-0.0003,0.000184,23.8,23.766212,86.408521
2026-03-01 02:00:00,N10,0.0538,0.005564,7.88,-0.0006,0.000545,24.5,23.766212,86.408521
2026-03-01 03:00:00,N10,0.0099,0.005096,4.95,-0.0014,0.000452,25.7,23.766212,86.408521
2026-03-01 04:00:00,N10,,,,,,,23.766212,86.408521
2026-03-01 05:00:00,N10,,,,,,,23.766212,86.408521
2026-03-01 06:00:00,N10,,,,,,,23.766212,86.408521
2026-03-01 07:00:00,N10,,,,,,,23.766212,86.408521
2026-03-01 08:00:00,N10,0.2327,0.005979,4.46,-0.0011,0.008679,34.8,23.766212,86.408521
2026-03-01 09:00:00,N10,-0.0526,0.90766,31.11,-0.0187,0.000454,36.3,23.766212,86.408521
2026-03-01 10:00:00,N10,-0.1875,0.522165,15.69,-0.0002,0.008519,37.5,23.766212,86.408521
2026-03-01 11:00:00,N10,-0.0301,0.007149,3.02,-0.0017,0.000739,38.3,23.766212,86.408521
2026-03-01 12:00:00,N10,0.1138,0.006466,2.5,-0.0017,5e-06,38.5,23.766212,86.408521
2026-03-01 13:00:00,N10,0.0233,0.007696,5.62,-0.0017,3.7e-05,38.3,23.766212,86.408521
2026-03-01 14:00:00,N10,-0.048,0.007625,9.05,-0.0016,1.5e-05,37.5,23.766212,86.408521
2026-03-01 15:00:00,N10,0.1529,0.00703,6.95,-0.0016,0.000248,36.3,23.766212,86.408521
2026-03-01 16:00:00,N10,-0.1139,0.008091,2.82,-0.0011,0.000182,34.8,23.766212,86.408521
2026-03-01 17:00:00,N10,0.0337,0.005311,6.93,-0.0013,0.000269,32.9,23.766212,86.408521
2026-03-01 18:00:00,N10,0.0193,0.007233,1.42,-0.0017,5.4e-05,31.0,23.766212,86.408521
2026-03-01 19:00:00,N10,0.0952,0.005394,3.01,-0.0014,5.8e-05,29.1,23.766212,86.408521
2026-03-01 20:00:00,N10,0.1584,0.005239,5.67,-0.0016,0.000184,27.3,23.766212,86.408521
2026-03-01 21:00:00,N10,0.0957,0.008195,2.6,-0.0018,0.000321,25.7,23.766212,86.408521
2026-03-01 22:00:00,N10,0.141,0.005485,7.88,-0.0022,0.000614,24.5,23.766212,86.408521
2026-03-01 23:00:00,N10,-0.2577,0.008669,5.85,-0.003,8.8e-05,23.8,23.766212,86.408521
2026-03-02 00:00:00,N10,-0.22,0.009503,1.03,-0.0024,0.000375,27.5,23.766212,86.408521
