timestamp,node_id,tilt_deg,vib_rms,vib_dom_freq_hz,strain_mm,crack_proxy,temp_c,lat,lng
2026-03-01 00:00:00,N10,0.0129,0.005354,1.44,-0.0004,0.000321,25.8,23.765967,86.407274
2026-03-01 01:00:00,N10,,,,,,,23.765967,86.407274
2026-03-01 02:00:00,N10,,,,,,,23.765967,86.407274
2026-03-01 03:00:00,N10,,,,,,,23.765967,86.407274
2026-03-01 04:00:00,N10,,,,,,,23.765967,86.407274
2026-03-01 05:00:00,N10,0.0584,0.006063,6.39,-0.0018,0.000321,31.4,23.765967,86.407274
2026-03-01 06:00:00,N10,0.0231,0.005741,8.9,-0.0013,0.000615,33.3,23.765967,86.407274
2026-03-01 07:00:00,N10,-0.2329,0.005533,7.21,-0.0006,0.000377,35.3,23.765967,86.407274
2026-03-01 08:00:00,N10,0.0284,0.006055,1.28,-0.0006,0.000183,37.1,23.765967,86.407274
2026-03-01 09:00:00,N10,-0.2366,0.006409,7.25,-0.001,0.005671,38.6,23.765967,86.407274
2026-03-01 10:00:00,N10,0.3043,0.731703,49.58,0.0108,0.000521,39.8,23.765967,86.407274
2026-03-01 11:00:00,N10,-0.0801,0.005581,8.39,0.0001,0.005025,40.6,23.765967,86.407274
2026-03-01 12:00:00,N10,0.0528,0.005492,6.5,0.0007,0.000131,40.8,23.765967,86.407274
2026-03-01 13:00:00,N10,0.0778,0.007261,9.56,0.0003,0.000448,40.6,23.765967,86.407274
2026-03-01 14:00:00,N10,-0.0568,0.005108,4.06,-0.0002,0.000516,39.8,23.765967,86.407274
2026-03-01 15:00:00,N10,0.0952,0.006831,9.2,-0.0007,0.000206,38.6,23.765967,86.407274
2026-03-01 16:00:00,N10,-0.0658,0.00672,6.24,-0.0006,0.000316,37.1,23.765967,86.407274
2026-03-01 17:00:00,N10,-0.1579,0.006628,9.73,-0.0001,0.000303,35.3,23.765967,86.407274
2026-03-01 18:00:00,N10,0.0845,0.006077,9.39,0.0,2.4e-05,33.3,23.765967,86.407274
2026-03-01 19:00:00,N10,0.0715,0.005316,8.45,-0.0001,0.000106,31.4,23.765967,86.407274
2026-03-01 20:00:00,N10,0.0753,0.007587,4.18,0.0003,0.000104,29.6,23.765967,86.407274
2026-03-01 21:00:00,N10,0.0524,0.006424,1.06,0.0001,5e-05,28.0,23.765967,86.407274
2026-03-01 22:00:00,N10,,,,,,,23.765967,86.407274
2026-03-01 23:00:00,N10,,,,,,,23.765967,86.407274
2026-03-02 00:00:00,N10,,,,,,,23.765967,86.407274
