timestamp,node_id,tilt_deg,vib_rms,vib_dom_freq_hz,strain_mm,crack_proxy,temp_c,lat,lng
2026-03-01 00:00:00,N07,-0.0266,0.005249,9.05,0.0003,0.000758,20.9,23.765901,86.408858
2026-03-01 01:00:00,N07,0.0747,0.006943,2.14,0.0011,0.000264,21.2,23.765901,86.408858
2026-03-01 02:00:00,N07,0.2705,0.006543,6.52,0.0009,0.000266,21.9,23.765901,86.408858
2026-03-01 03:00:00,N07,0.2275,0.006183,5.01,0.0006,0.000371,23.1,23.765901,86.408858
2026-03-01 04:00:00,N07,0.0071,0.007044,4.45,0.0001,0.000122,24.7,23.765901,86.408858
2026-03-01 05:00:00,N07,,,,,,,23.765901,86.408858
2026-03-01 06:00:00,N07,,,,,,,23.765901,86.408858
2026-03-01 07:00:00,N07,,,,,,,23.765901,86.408858
2026-03-01 08:00:00,N07,0.1852,0.009983,3.61,0.0002,0.000155,32.2,23.765901,86.408858
2026-03-01 09:00:00,N07,-0.2422,0.007872,4.94,0.0001,9.6e-05,33.7,23.765901,86.408858
2026-03-01 10:00:00,N07,0.035,0.005511,4.28,0.0,0.000253,34.9,23.765901,86.408858
2026-03-01 11:00:00,N07,-0.1536,0.007348,4.73,-0.0004,0.004263,35.7,23.765901,86.408858
2026-03-01 12:00:00,N07,0.1961,0.951336,21.94,-0.0085,0.000561,35.9,23.765901,86.408858
2026-03-01 13:00:00,N07,-0.0361,0.005883,7.79,-0.0015,0.00344,35.7,23.765901,86.408858
2026-03-01 14:00:00,N07,0.1144,0.005179,9.36,-0.0016,0.000136,34.9,23.765901,86.408858
2026-03-01 15:00:00,N07,-0.0358,0.005749,8.25,-0.0018,0.005925,33.7,23.765901,86.408858
2026-03-01 16:00:00,N07,-0.0542,0.782687,22.82,-0.0135,0.000524,32.2,23.765901,86.408858
2026-03-01 17:00:00,N07,0.1207,0.006996,2.24,-0.0008,0.006564,30.4,23.765901,86.408858
2026-03-01 18:00:00,N07,-0.2027,0.005737,6.1,-0.0004,0.00056,28.4,23.765901,86.408858
2026-03-01 19:00:00,N07,0.0524,0.009612,6.87,0.0004,0.000178,26.5,23.765901,86.408858
2026-03-01 20:00:00,N07,-0.0411,0.007756,3.35,-0.0,0.000177,24.7,23.765901,86.408858
2026-03-01 21:00:00,N07,0.024,0.005563,4.3,0.0,0.000368,23.1,23.765901,86.408858
2026-03-01 22:00:00,N07,-0.1744,0.005485,9.37,-0.0007,7.6e-05,21.9,23.765901,86.408858
2026-03-01 23:00:00,N07,-0.0067,0.005597,7.07,-0.0001,0.000581,21.2,23.765901,86.408858
2026-03-02 00:00:00,N07,-0.0115,0.007023,3.81,0.0004,0.000201,24.5,23.765901,86.408858
2026-03-02 01:00:00,N07,-0.041,0.005237,2.15,-0.0005,0.000433,24.8,23.765901,86.408858
2026-03-02 02:00:00,N07,0.0377,0.006952,3.8,-0.0004,0.000221,25.5,23.765901,86.408858
2026-03-02 03:00:00,N07,-0.0283,0.006895,2.99,-0.001,9.2e-05,26.7,23.765901,86.408858
2026-03-02 04:00:00,N07,-0.1338,0.005644,3.35,-0.0003,0.000216,28.3,23.765901,86.408858
2026-03-02 05:00:00,N07,0.0547,0.008344,6.84,-0.0006,0.000334,30.1,23.765901,86.408858
2026-03-02 06:00:00,N07,0.1407,0.006225,1.82,0.0004,0.000755,32.0,23.765901,86.408858
2026-03-02 07:00:00,N07,-0.0483,0.007291,6.43,0.001,0.000338,34.0,23.765901,86.408858
2026-03-02 08:00:00,N07,,,,,,,23.765901,86.408858
2026-03-02 09:00:00,N07,,,,,,,23.765901,86.408858
2026-03-02 10:00:00,N07,,,,,,,23.765901,86.408858
2026-03-02 11:00:00,N07,-0.0117,0.005377,4.36,0.0003,0.00093,39.3,23.765901,86.408858
2026-03-02 12:00:00,N07,-0.1948,0.007769,8.57,0.0006,0.000112,39.5,23.765901,86.408858
2026-03-02 13:00:00,N07,0.1125,0.005989,2.71,0.0006,0.000182,39.3,23.765901,86.408858
2026-03-02 14:00:00,N07,0.2218,0.007355,2.92,0.001,0.000257,38.5,23.765901,86.408858
2026-03-02 15:00:00,N07,0.0921,0.007304,6.39,0.0011,0.010096,37.3,23.765901,86.408858
2026-03-02 16:00:00,N07,,,,,,,23.765901,86.408858
2026-03-02 17:00:00,N07,,,,,,,23.765901,86.408858
2026-03-02 18:00:00,N07,,,,,,,23.765901,86.408858
2026-03-02 19:00:00,N07,0.1515,0.006909,7.59,-0.0006,0.000118,30.1,23.765901,86.408858
2026-03-02 20:00:00,N07,0.107,0.006844,1.15,0.0001,1.1e-05,28.3,23.765901,86.408858
2026-03-02 21:00:00,N07,-0.1381,0.005394,6.81,-0.0006,2.4e-05,26.7,23.765901,86.408858
2026-03-02 22:00:00,N07,-0.0396,0.00655,8.31,0.0,0.000308,25.5,23.765901,86.408858
2026-03-02 23:00:00,N07,-0.0609,0.006183,1.46,-0.0,4.6e-05,24.8,23.765901,86.408858
2026-03-03 00:00:00,N07,0.077,0.005668,9.07,0.0001,5.3e-05,22.9,23.765901,86.408858
2026-03-03 01:00:00,N07,0.0719,0.005523,5.41,0.0001,8.6e-05,23.2,23.765901,86.408858
2026-03-03 02:00:00,N07,,,,,,,23.765901,86.408858
2026-03-03 03:00:00,N07,,,,,,,23.765901,86.408858
2026-03-03 04:00:00,N07,,,,,,,23.765901,86.408858
2026-03-03 05:00:00,N07,,,,,,,23.765901,86.408858
2026-03-03 06:00:00,N07,,,,,,,23.765901,86.408858
2026-03-03 07:00:00,N07,-0.056,0.855142,22.08,0.0059,0.00527,32.4,23.765901,86.408858
2026-03-03 08:00:00,N07,-0.0161,0.008107,5.34,0.0012,0.002624,34.2,23.765901,86.408858
2026-03-03 09:00:00,N07,-0.018,0.006632,6.58,0.0006,0.00022,35.7,23.765901,86.408858
2026-03-03 10:00:00,N07,-0.0262,0.005419,9.57,0.0007,0.000119,36.9,23.765901,86.408858
2026-03-03 11:00:00,N07,-0.1259,0.006168,6.72,0.0004,9.4e-05,37.7,23.765901,86.408858
2026-03-03 12:00:00,N07,-0.0041,0.006319,3.56,0.0009,0.000184,37.9,23.765901,86.408858
2026-03-03 13:00:00,N07,0.1184,0.006356,8.37,0.0008,0.000327,37.7,23.765901,86.408858
2026-03-03 14:00:00,N07,-0.0602,0.006716,2.56,0.0003,0.000655,36.9,23.765901,86.408858
2026-03-03 15:00:00,N07,0.1226,0.006008,2.13,-0.0005,0.000609,35.7,23.765901,86.408858
2026-03-03 16:00:00,N07,0.1036,0.00819,5.26,-0.001,0.000105,34.2,23.765901,86.408858
2026-03-03 17:00:00,N07,-0.0471,0.007912,9.72,-0.0007,2e-06,32.4,23.765901,86.408858
2026-03-03 18:00:00,N07,0.119,0.009732,2.1,-0.0009,0.000469,30.4,23.765901,86.408858
2026-03-03 19:00:00,N07,0.1762,0.005662,4.56,-0.0017,0.000358,28.5,23.765901,86.408858
2026-03-03 20:00:00,N07,-0.0412,0.006815,6.96,-0.0017,0.000101,26.7,23.765901,86.408858
2026-03-03 21:00:00,N07,-0.0272,0.006525,8.89,-0.0019,0.000165,25.1,23.765901,86.408858
2026-03-03 22:00:00,N07,-0.1484,0.006803,4.09,-0.0013,6.6e-05,23.9,23.765901,86.408858
2026-03-03 23:00:00,N07,-0.1314,0.00636,3.08,-0.0018,0.00043,23.2,23.765901,86.408858
2026-03-04 00:00:00,N07,0.0077,0.00731,6.66,-0.0022,0.000348,24.8,23.765901,86.408858
2026-03-04 01:00:00,N07,-0.108,0.005648,8.96,-0.0025,0.000114,25.0,23.765901,86.408858
2026-03-04 02:00:00,N07,-0.0634,0.007266,4.0,-0.0024,0.000257,25.8,23.765901,86.408858
2026-03-04 03:00:00,N07,0.0631,0.005488,1.73,-0.0019,0.000372,27.0,23.765901,86.408858
2026-03-04 04:00:00,N07,-0.0801,0.005219,2.03,-0.0017,7.6e-05,28.5,23.765901,86.408858
2026-03-04 05:00:00,N07,-0.0974,0.005716,9.35,-0.0021,0.000202,30.3,23.765901,86.408858
2026-03-04 06:00:00,N07,0.1257,0.00535,9.33,-0.0021,0.00016,32.3,23.765901,86.408858
2026-03-04 07:00:00,N07,0.1233,0.005725,8.37,-0.0018,0.005713,34.2,23.765901,86.408858
2026-03-04 08:00:00,N07,-0.1091,0.789821,41.56,-0.0135,0.01003,36.0,23.765901,86.408858
2026-03-04 09:00:00,N07,,,,,,,23.765901,86.408858
2026-03-04 10:00:00,N07,,,,,,,23.765901,86.408858
2026-03-04 11:00:00,N07,,,,,,,23.765901,86.408858
2026-03-04 12:00:00,N07,,,,,,,23.765901,86.408858
2026-03-04 13:00:00,N07,-0.0479,0.008929,1.62,-0.0037,0.000871,39.5,23.765901,86.408858
2026-03-04 14:00:00,N07,0.0226,0.005289,7.98,-0.0043,0.000459,38.8,23.765901,86.408858
2026-03-04 15:00:00,N07,0.1918,0.006806,2.61,-0.0046,0.000492,37.6,23.765901,86.408858
2026-03-04 16:00:00,N07,-0.0508,0.00683,7.36,-0.0053,3.7e-05,36.0,23.765901,86.408858
2026-03-04 17:00:00,N07,-0.0963,0.007404,4.98,-0.0047,0.000166,34.2,23.765901,86.408858
2026-03-04 18:00:00,N07,0.1302,0.006611,4.2,-0.005,0.000423,32.3,23.765901,86.408858
2026-03-04 19:00:00,N07,-0.19,0.006679,9.74,-0.0056,4.4e-05,30.3,23.765901,86.408858
2026-03-04 20:00:00,N07,0.0274,0.005145,5.27,-0.0051,0.000304,28.5,23.765901,86.408858
2026-03-04 21:00:00,N07,-0.1165,0.00805,8.29,-0.0049,4.4e-05,27.0,23.765901,86.408858
2026-03-04 22:00:00,N07,0.162,0.007864,3.78,-0.0051,0.000371,25.8,23.765901,86.408858
2026-03-04 23:00:00,N07,-0.1198,0.006813,4.35,-0.0042,0.000696,25.0,23.765901,86.408858
2026-03-05 00:00:00,N07,-0.0732,0.005029,3.93,-0.0038,0.000234,27.5,23.765901,86.408858
2026-03-05 01:00:00,N07,0.2741,0.005704,2.34,-0.0047,0.000471,27.8,23.765901,86.408858
2026-03-05 02:00:00,N07,0.1392,0.005106,8.85,-0.0047,0.00039,28.5,23.765901,86.408858
2026-03-05 03:00:00,N07,0.1066,0.006055,1.88,-0.0055,0.000499,29.7,23.765901,86.408858
2026-03-05 04:00:00,N07,0.1746,0.006894,3.03,-0.0057,0.000253,31.2,23.765901,86.408858
2026-03-05 05:00:00,N07,0.1002,0.006928,8.87,-0.006,3.7e-05,33.1,23.765901,86.408858
2026-03-05 06:00:00,N07,0.0794,0.007369,7.32,-0.0056,2e-05,35.0,23.765901,86.408858
2026-03-05 07:00:00,N07,0.3307,0.006259,1.89,-0.0059,9.7e-05,36.9,23.765901,86.408858
2026-03-05 08:00:00,N07,,,,,,,23.765901,86.408858
2026-03-05 09:00:00,N07,0.1163,0.008075,6.49,-0.0057,0.00033,40.3,23.765901,86.408858
2026-03-05 10:00:00,N07,0.2243,0.006359,4.24,-0.0065,0.004278,41.5,23.765901,86.408858
2026-03-05 11:00:00,N07,-0.1875,0.969451,17.63,0.0028,0.000178,42.2,23.765901,86.408858
