timestamp,node_id,tilt_deg,vib_rms,vib_dom_freq_hz,strain_mm,crack_proxy,temp_c,lat,lng
2026-03-01 00:00:00,N04,-0.2554,0.005855,9.14,0.0007,0.000319,27.0,23.767074,86.411175
2026-03-01 01:00:00,N04,-0.0462,0.005574,9.14,0.0004,0.000449,27.3,23.767074,86.411175
2026-03-01 02:00:00,N04,0.0287,0.007119,5.4,-0.0002,0.000416,28.1,23.767074,86.411175
2026-03-01 03:00:00,N04,0.1973,0.006716,7.22,-0.0005,0.000232,29.2,23.767074,86.411175
2026-03-01 04:00:00,N04,-0.0879,0.005293,2.71,-0.0007,0.000104,30.8,23.767074,86.411175
2026-03-01 05:00:00,N04,,,,,,,23.767074,86.411175
2026-03-01 06:00:00,N04,,,,,,,23.767074,86.411175
2026-03-01 07:00:00,N04,,,,,,,23.767074,86.411175
2026-03-01 08:00:00,N04,,,,,,,23.767074,86.411175
2026-03-01 09:00:00,N04,,,,,,,23.767074,86.411175
2026-03-01 10:00:00,N04,,,,,,,23.767074,86.411175
2026-03-01 11:00:00,N04,,,,,,,23.767074,86.411175
2026-03-01 12:00:00,N04,-0.1868,0.790206,18.97,-0.0142,0.008891,42.0,23.767074,86.411175
2026-03-01 13:00:00,N04,-0.1329,0.007623,7.33,-0.0005,0.007226,41.8,23.767074,86.411175
2026-03-01 14:00:00,N04,-0.113,0.005694,4.31,0.0002,0.000439,41.0,23.767074,86.411175
2026-03-01 15:00:00,N04,0.2387,0.008997,8.94,0.0004,0.000451,39.8,23.767074,86.411175
2026-03-01 16:00:00,N04,-0.1681,0.005955,4.72,0.0011,0.000666,38.3,23.767074,86.411175
2026-03-01 17:00:00,N04,0.1549,0.007155,9.93,0.0017,0.000483,36.5,23.767074,86.411175
2026-03-01 18:00:00,N04,-0.1695,0.008769,4.85,0.0021,8e-05,34.5,23.767074,86.411175
2026-03-01 19:00:00,N04,0.2205,0.007286,2.0,0.0016,0.000244,32.6,23.767074,86.411175
2026-03-01 20:00:00,N04,-0.2227,0.005301,4.36,0.0016,0.000136,30.8,23.767074,86.411175
2026-03-01 21:00:00,N04,-0.327,0.007877,6.89,0.0018,0.000133,29.2,23.767074,86.411175
2026-03-01 22:00:00,N04,-0.2828,0.006257,2.88,0.0013,0.000285,28.1,23.767074,86.411175
2026-03-01 23:00:00,N04,,,,,,,23.767074,86.411175
2026-03-02 00:00:00,N04,,,,,,,23.767074,86.411175
2026-03-02 01:00:00,N04,,,,,,,23.767074,86.411175
2026-03-02 02:00:00,N04,,,,,,,23.767074,86.411175
2026-03-02 03:00:00,N04,,,,,,,23.767074,86.411175
2026-03-02 04:00:00,N04,,,,,,,23.767074,86.411175
2026-03-02 05:00:00,N04,0.0701,0.006695,5.91,0.0009,0.000774,36.2,23.767074,86.411175
2026-03-02 06:00:00,N04,0.2307,0.005945,1.68,0.001,0.000226,38.1,23.767074,86.411175
2026-03-02 07:00:00,N04,,,,,,,23.767074,86.411175
2026-03-02 08:00:00,N04,,,,,,,23.767074,86.411175
2026-03-02 09:00:00,N04,0.2237,0.008068,4.63,0.0022,0.000196,43.4,23.767074,86.411175
2026-03-02 10:00:00,N04,0.0768,0.00708,3.33,0.002,0.00295,44.6,23.767074,86.411175
2026-03-02 11:00:00,N04,0.154,0.569088,35.9,0.0081,0.00294,45.4,23.767074,86.411175
2026-03-02 12:00:00,N04,0.0129,0.647649,15.6,0.0078,0.002785,45.6,23.767074,86.411175
2026-03-02 13:00:00,N04,0.1757,0.00733,7.85,0.0026,0.002348,45.4,23.767074,86.411175
2026-03-02 14:00:00,N04,0.114,0.006866,2.05,0.0032,0.000184,44.6,23.767074,86.411175
2026-03-02 15:00:00,N04,0.1056,0.005338,1.36,0.0029,0.000249,43.4,23.767074,86.411175
2026-03-02 16:00:00,N04,-0.128,0.007006,9.59,0.0027,0.000137,41.9,23.767074,86.411175
2026-03-02 17:00:00,N04,-0.1692,0.006774,9.25,0.0027,0.000329,40.1,23.767074,86.411175
2026-03-02 18:00:00,N04,0.0662,0.006695,5.13,0.0033,0.000517,38.1,23.767074,86.411175
2026-03-02 19:00:00,N04,0.1284,0.006242,1.22,0.0037,5.6e-05,36.2,23.767074,86.411175
2026-03-02 20:00:00,N04,0.1135,0.009173,3.05,0.0034,0.000446,34.4,23.767074,86.411175
2026-03-02 21:00:00,N04,-0.1582,0.006078,3.72,0.0046,0.000433,32.8,23.767074,86.411175
2026-03-02 22:00:00,N04,-0.019,0.00823,9.5,0.0043,0.000514,31.6,23.767074,86.411175
2026-03-02 23:00:00,N04,0.3265,0.006304,2.61,0.0036,0.000446,30.9,23.767074,86.411175
2026-03-03 00:00:00,N04,0.061,0.005416,2.59,0.0034,7.8e-05,23.1,23.767074,86.411175
2026-03-03 01:00:00,N04,0.2132,0.007334,2.02,0.0034,7.2e-05,23.3,23.767074,86.411175
2026-03-03 02:00:00,N04,-0.0225,0.00569,9.86,0.0033,0.000139,24.1,23.767074,86.411175
2026-03-03 03:00:00,N04,-0.0958,0.007698,6.53,0.0031,0.000314,25.3,23.767074,86.411175
2026-03-03 04:00:00,N04,,,,,,,23.767074,86.411175
2026-03-03 05:00:00,N04,,,,,,,23.767074,86.411175
2026-03-03 06:00:00,N04,-0.0868,0.0086,3.38,0.0042,0.000275,30.6,23.767074,86.411175
2026-03-03 07:00:00,N04,0.2194,0.00634,8.73,0.0036,0.000611,32.5,23.767074,86.411175
2026-03-03 08:00:00,N04,-0.0264,0.006084,1.73,0.003,0.000736,34.3,23.767074,86.411175
2026-03-03 09:00:00,N04,0.1128,0.005986,8.78,0.0021,0.001068,35.9,23.767074,86.411175
2026-03-03 10:00:00,N04,-0.1497,0.005907,4.49,0.0009,0.000551,37.1,23.767074,86.411175
2026-03-03 11:00:00,N04,-0.0341,0.005356,8.18,0.001,0.005604,37.8,23.767074,86.411175
2026-03-03 12:00:00,N04,0.0942,0.899932,33.06,-0.0103,0.013546,38.1,23.767074,86.411175
2026-03-03 13:00:00,N04,0.0945,0.755675,30.72,-0.0261,0.005491,37.8,23.767074,86.411175
2026-03-03 14:00:00,N04,-0.1372,0.006443,8.72,0.0007,0.013244,37.1,23.767074,86.411175
2026-03-03 15:00:00,N04,0.1047,0.006707,1.38,0.0004,0.007517,35.9,23.767074,86.411175
2026-03-03 16:00:00,N04,-0.1855,0.879555,43.83,-0.0144,0.000288,34.3,23.767074,86.411175
2026-03-03 17:00:00,N04,0.0316,0.006674,6.9,0.001,0.007765,32.5,23.767074,86.411175
2026-03-03 18:00:00,N04,-0.1233,0.009547,3.48,0.0011,0.000139,30.6,23.767074,86.411175
2026-03-03 19:00:00,N04,-0.1105,0.005701,2.32,0.0013,8e-05,28.6,23.767074,86.411175
