timestamp,node_id,tilt_deg,vib_rms,vib_dom_freq_hz,strain_mm,crack_proxy,temp_c,lat,lng
2026-03-01 00:00:00,N08,-0.1783,0.007423,2.8,-0.0005,0.00058,25.9,23.766465,86.415781
2026-03-01 01:00:00,N08,0.2637,0.00711,2.83,0.0001,0.000248,26.1,23.766465,86.415781
2026-03-01 02:00:00,N08,-0.0965,0.005578,8.74,-0.0,0.000357,26.9,23.766465,86.415781
2026-03-01 03:00:00,N08,-0.1277,0.005133,4.88,-0.0006,0.000323,28.1,23.766465,86.415781
2026-03-01 04:00:00,N08,0.2347,0.005735,6.33,-0.0007,4.2e-05,29.6,23.766465,86.415781
2026-03-01 05:00:00,N08,0.0284,0.005018,9.08,-0.0006,0.00029,31.4,23.766465,86.415781
2026-03-01 06:00:00,N08,-0.0308,0.006856,8.6,-0.0001,0.0001,33.4,23.766465,86.415781
2026-03-01 07:00:00,N08,0.1067,0.008196,5.7,-0.0008,0.000118,35.3,23.766465,86.415781
2026-03-01 08:00:00,N08,-0.0468,0.005703,1.28,-0.0003,0.000466,37.1,23.766465,86.415781
2026-03-01 09:00:00,N08,,,,,,,23.766465,86.415781
2026-03-01 10:00:00,N08,,,,,,,23.766465,86.415781
2026-03-01 11:00:00,N08,,,,,,,23.766465,86.415781
2026-03-01 12:00:00,N08,,,,,,,23.766465,86.415781
2026-03-01 13:00:00,N08,0.0793,0.006348,5.13,-0.0008,8.9e-05,40.6,23.766465,86.415781
2026-03-01 14:00:00,N08,-0.1651,0.007625,6.15,-0.0001,0.000352,39.9,23.766465,86.415781
2026-03-01 15:00:00,N08,-0.0828,0.006969,7.58,-0.0,0.000103,38.7,23.766465,86.415781
2026-03-01 16:00:00,N08,0.2092,0.005332,6.68,0.0001,0.000217,37.1,23.766465,86.415781
2026-03-01 17:00:00,N08,,,,,,,23.766465,86.415781
2026-03-01 18:00:00,N08,-0.1064,0.010558,2.45,0.0,0.000202,33.4,23.766465,86.415781
2026-03-01 19:00:00,N08,-0.05,0.006639,1.43,-0.0,0.000343,31.4,23.766465,86.415781
2026-03-01 20:00:00,N08,-0.2212,0.009786,7.45,-0.0007,0.00059,29.6,23.766465,86.415781
2026-03-01 21:00:00,N08,0.0062,0.005879,8.77,-0.0012,0.000589,28.1,23.766465,86.415781
2026-03-01 22:00:00,N08,0.1656,0.006058,8.06,-0.0019,0.000206,26.9,23.766465,86.415781
2026-03-01 23:00:00,N08,-0.1268,0.005786,3.14,-0.0016,0.000219,26.1,23.766465,86.415781
2026-03-02 00:00:00,N08,-0.0396,0.005462,2.76,-0.0014,0.000119,23.4,23.766465,86.415781
2026-03-02 01:00:00,N08,0.1086,0.008339,7.3,-0.0014,0.000481,23.7,23.766465,86.415781
2026-03-02 02:00:00,N08,-0.1466,0.006824,3.18,-0.0005,0.000339,24.4,23.766465,86.415781
2026-03-02 03:00:00,N08,0.0736,0.007358,3.25,-0.0007,0.000113,25.6,23.766465,86.415781
2026-03-02 04:00:00,N08,-0.214,0.005884,1.51,-0.0007,0.000269,27.1,23.766465,86.415781
