timestamp,node_id,tilt_deg,vib_rms,vib_dom_freq_hz,strain_mm,crack_proxy,temp_c,lat,lng
2026-03-01 00:00:00,N04,0.0338,0.007545,9.47,-0.0005,0.000164,22.2,23.76681,86.412261
2026-03-01 01:00:00,N04,-0.2881,0.006813,5.48,-0.0003,2e-06,22.4,23.76681,86.412261
2026-03-01 02:00:00,N04,-0.1418,0.007738,1.28,-0.0005,9.2e-05,23.2,23.76681,86.412261
2026-03-01 03:00:00,N04,0.1127,0.005331,9.07,-0.0002,0.000271,24.4,23.76681,86.412261
2026-03-01 04:00:00,N04,0.1275,0.005913,1.03,0.0,0.000602,25.9,23.76681,86.412261
2026-03-01 05:00:00,N04,-0.0505,0.00732,8.89,0.001,0.000693,27.7,23.76681,86.412261
2026-03-01 06:00:00,N04,0.0217,0.009262,5.99,0.0014,8.9e-05,29.7,23.76681,86.412261
2026-03-01 07:00:00,N04,0.2853,0.006067,2.88,0.0009,0.000563,31.6,23.76681,86.412261
2026-03-01 08:00:00,N04,-0.0248,0.005789,8.95,0.0003,0.000349,33.4,23.76681,86.412261
2026-03-01 09:00:00,N04,-0.0993,0.005277,6.64,0.0002,1.8e-05,35.0,23.76681,86.412261
2026-03-01 10:00:00,N04,0.4634,0.007164,9.85,0.0003,0.000298,36.2,23.76681,86.412261
2026-03-01 11:00:00,N04,0.0278,0.005107,3.64,-0.0004,0.000303,36.9,23.76681,86.412261
2026-03-01 12:00:00,N04,0.0648,0.006693,2.43,-0.0003,5.8e-05,37.2,23.76681,86.412261
2026-03-01 13:00:00,N04,0.12,0.005286,1.13,-0.0003,0.000399,36.9,23.76681,86.412261
2026-03-01 14:00:00,N04,0.1368,0.005285,5.21,-0.0011,0.011277,36.2,23.76681,86.412261
2026-03-01 15:00:00,N04,0.0699,0.86284,20.63,0.0222,0.00018,35.0,23.76681,86.412261
2026-03-01 16:00:00,N04,-0.2233,0.006107,1.82,-0.0014,0.012043,33.4,23.76681,86.412261
2026-03-01 17:00:00,N04,0.0551,0.006764,7.29,-0.0019,0.000279,31.6,23.76681,86.412261
