timestamp,node_id,tilt_deg,vib_rms,vib_dom_freq_hz,strain_mm,crack_proxy,temp_c,lat,lng
2026-03-01 00:00:00,N01,0.0246,0.005981,1.26,-0.0004,0.001389,23.9,23.767925,86.41309
2026-03-01 01:00:00,N01,-0.0002,0.00584,3.68,0.001,0.000242,24.2,23.767925,86.41309
2026-03-01 02:00:00,N01,-0.0624,0.009451,1.85,0.0001,0.000751,25.0,23.767925,86.41309
2026-03-01 03:00:00,N01,0.1722,0.007914,1.71,-0.0005,0.000522,26.1,23.767925,86.41309
2026-03-01 04:00:00,N01,-0.0152,0.007103,5.34,-0.0009,0.00029,27.7,23.767925,86.41309
2026-03-01 05:00:00,N01,-0.1042,0.006066,6.6,-0.0011,0.000399,29.5,23.767925,86.41309
2026-03-01 06:00:00,N01,0.2137,0.008819,1.83,-0.0017,0.000249,31.4,23.767925,86.41309
2026-03-01 07:00:00,N01,-0.0852,0.008662,7.3,-0.0016,0.004193,33.4,23.767925,86.41309
2026-03-01 08:00:00,N01,-0.0202,0.983859,30.05,-0.0101,0.004596,35.2,23.767925,86.41309
2026-03-01 09:00:00,N01,0.0954,0.779779,36.1,-0.0108,0.004173,36.7,23.767925,86.41309
2026-03-01 10:00:00,N01,0.1155,0.007133,6.19,-0.0018,0.004161,37.9,23.767925,86.41309
2026-03-01 11:00:00,N01,-0.1979,0.008714,7.8,-0.0024,0.000181,38.7,23.767925,86.41309
2026-03-01 12:00:00,N01,-0.0764,0.005426,8.8,-0.0021,0.000213,38.9,23.767925,86.41309
2026-03-01 13:00:00,N01,0.1509,0.006695,2.43,-0.0029,8.6e-05,38.7,23.767925,86.41309
2026-03-01 14:00:00,N01,,,,,,,23.767925,86.41309
2026-03-01 15:00:00,N01,,,,,,,23.767925,86.41309
2026-03-01 16:00:00,N01,,,,,,,23.767925,86.41309
2026-03-01 17:00:00,N01,,,,,,,23.767925,86.41309
2026-03-01 18:00:00,N01,-0.051,0.541813,27.9,-0.0182,0.001088,31.4,23.767925,86.41309
2026-03-01 19:00:00,N01,0.1057,0.00761,1.05,-0.0042,0.007087,29.5,23.767925,86.41309
2026-03-01 20:00:00,N01,-0.3072,0.007012,8.64,-0.004,0.00021,27.7,23.767925,86.41309
2026-03-01 21:00:00,N01,0.0588,0.006724,8.91,-0.0038,0.000109,26.1,23.767925,86.41309
2026-03-01 22:00:00,N01,-0.0428,0.007128,5.75,-0.0038,1.6e-05,25.0,23.767925,86.41309
2026-03-01 23:00:00,N01,-0.2633,0.005724,2.72,-0.0037,0.000149,24.2,23.767925,86.41309
2026-03-02 00:00:00,N01,-0.3085,0.006771,9.52,-0.0035,0.000403,24.7,23.767925,86.41309
2026-03-02 01:00:00,N01,-0.0934,0.007675,8.18,-0.0029,0.000523,24.9,23.767925,86.41309
2026-03-02 02:00:00,N01,0.0572,0.005292,3.44,-0.0025,0.000395,25.7,23.767925,86.41309
2026-03-02 03:00:00,N01,0.0238,0.00774,9.72,-0.0021,3.3e-05,26.9,23.767925,86.41309
2026-03-02 04:00:00,N01,0.0268,0.007176,8.03,-0.0024,0.000152,28.4,23.767925,86.41309
2026-03-02 05:00:00,N01,0.2509,0.005307,2.49,-0.0024,0.000405,30.2,23.767925,86.41309
2026-03-02 06:00:00,N01,0.3741,0.005351,3.69,-0.0016,0.000455,32.2,23.767925,86.41309
2026-03-02 07:00:00,N01,-0.0382,0.005312,9.35,-0.0015,0.000675,34.1,23.767925,86.41309
2026-03-02 08:00:00,N01,-0.0522,0.005057,8.74,-0.0003,0.000954,35.9,23.767925,86.41309
2026-03-02 09:00:00,N01,0.1465,0.005177,1.75,0.0004,0.000795,37.5,23.767925,86.41309
2026-03-02 10:00:00,N01,0.0281,0.006226,6.62,0.0013,0.007599,38.7,23.767925,86.41309
2026-03-02 11:00:00,N01,0.0007,0.760705,43.27,-0.0148,0.007536,39.4,23.767925,86.41309
2026-03-02 12:00:00,N01,0.0093,0.985068,35.39,-0.0137,0.008189,39.7,23.767925,86.41309
2026-03-02 13:00:00,N01,-0.1352,0.006969,5.35,0.0016,0.007802,39.4,23.767925,86.41309
2026-03-02 14:00:00,N01,-0.0508,0.005613,4.57,0.0019,1.8e-05,38.7,23.767925,86.41309
2026-03-02 15:00:00,N01,-0.2476,0.005419,6.54,0.0016,0.008327,37.5,23.767925,86.41309
2026-03-02 16:00:00,N01,-0.024,0.941551,38.94,-0.0148,0.0052,35.9,23.767925,86.41309
2026-03-02 17:00:00,N01,-0.185,0.741566,36.32,-0.0088,0.008719,34.1,23.767925,86.41309
2026-03-02 18:00:00,N01,,,,,,,23.767925,86.41309
2026-03-02 19:00:00,N01,,,,,,,23.767925,86.41309
2026-03-02 20:00:00,N01,,,,,,,23.767925,86.41309
2026-03-02 21:00:00,N01,,,,,,,23.767925,86.41309
2026-03-02 22:00:00,N01,,,,,,,23.767925,86.41309
2026-03-02 23:00:00,N01,0.0079,0.007327,7.27,0.0008,0.000389,24.9,23.767925,86.41309
2026-03-03 00:00:00,N01,-0.0438,0.007761,4.81,0.0006,8.9e-05,20.9,23.767925,86.41309
2026-03-03 01:00:00,N01,0.1096,0.005614,7.45,0.0006,0.000395,21.2,23.767925,86.41309
2026-03-03 02:00:00,N01,-0.3329,0.005888,9.9,-0.0002,5.5e-05,21.9,23.767925,86.41309
2026-03-03 03:00:00,N01,-0.0473,0.005565,5.7,0.0005,0.000241,23.1,23.767925,86.41309
2026-03-03 04:00:00,N01,-0.1868,0.005508,7.88,0.0002,0.000281,24.7,23.767925,86.41309
2026-03-03 05:00:00,N01,,,,,,,23.767925,86.41309
2026-03-03 06:00:00,N01,,,,,,,23.767925,86.41309
2026-03-03 07:00:00,N01,,,,,,,23.767925,86.41309
2026-03-03 08:00:00,N01,,,,,,,23.767925,86.41309
2026-03-03 09:00:00,N01,,,,,,,23.767925,86.41309
2026-03-03 10:00:00,N01,,,,,,,23.767925,86.41309
2026-03-03 11:00:00,N01,0.1133,0.007621,5.97,0.0013,0.007207,35.7,23.767925,86.41309
2026-03-03 12:00:00,N01,-0.1767,0.005738,2.16,0.001,3.4e-05,35.9,23.767925,86.41309
2026-03-03 13:00:00,N01,,,,,,,23.767925,86.41309
2026-03-03 14:00:00,N01,-0.1952,0.608513,23.58,-0.0068,0.009221,34.9,23.767925,86.41309
2026-03-03 15:00:00,N01,0.0831,0.660603,34.43,-0.0172,0.005255,33.7,23.767925,86.41309
2026-03-03 16:00:00,N01,0.0404,0.571296,41.35,-0.0173,0.008957,32.2,23.767925,86.41309
2026-03-03 17:00:00,N01,0.055,0.006429,4.26,0.0007,0.008914,30.3,23.767925,86.41309
2026-03-03 18:00:00,N01,-0.0399,0.008347,1.73,0.0005,7.5e-05,28.4,23.767925,86.41309
2026-03-03 19:00:00,N01,-0.2701,0.009686,2.78,0.0009,0.000321,26.5,23.767925,86.41309
