timestamp,node_id,tilt_deg,vib_rms,vib_dom_freq_hz,strain_mm,crack_proxy,temp_c,lat,lng
2026-03-01 00:00:00,N10,-0.1835,0.008701,7.16,-0.0004,5.5e-05,24.2,23.76587,86.406547
2026-03-01 01:00:00,N10,-0.2551,0.007976,4.38,-0.0003,0.000362,24.4,23.76587,86.406547
2026-03-01 02:00:00,N10,0.2012,0.005444,3.29,0.0004,0.00052,25.2,23.76587,86.406547
2026-03-01 03:00:00,N10,-0.087,0.006105,2.47,0.0007,0.0001,26.4,23.76587,86.406547
2026-03-01 04:00:00,N10,-0.225,0.006714,4.84,0.0006,9.3e-05,27.9,23.76587,86.406547
2026-03-01 05:00:00,N10,,,,,,,23.76587,86.406547
2026-03-01 06:00:00,N10,,,,,,,23.76587,86.406547
2026-03-01 07:00:00,N10,,,,,,,23.76587,86.406547
2026-03-01 08:00:00,N10,,,,,,,23.76587,86.406547
2026-03-01 09:00:00,N10,,,,,,,23.76587,86.406547
2026-03-01 10:00:00,N10,-0.0065,0.007434,7.3,0.0002,0.004136,38.2,23.76587,86.406547
2026-03-01 11:00:00,N10,0.0415,0.673434,25.92,-0.0085,0.000142,38.9,23.76587,86.406547
2026-03-01 12:00:00,N10,-0.1032,0.00512,8.59,-0.0001,0.004172,39.2,23.76587,86.406547
2026-03-01 13:00:00,N10,0.0684,0.007204,8.5,-0.0001,0.000404,38.9,23.76587,86.406547
2026-03-01 14:00:00,N10,0.0285,0.005151,4.39,-0.0009,0.000139,38.2,23.76587,86.406547
2026-03-01 15:00:00,N10,,,,,,,23.76587,86.406547
2026-03-01 16:00:00,N10,,,,,,,23.76587,86.406547
2026-03-01 17:00:00,N10,,,,,,,23.76587,86.406547
2026-03-01 18:00:00,N10,,,,,,,23.76587,86.406547
2026-03-01 19:00:00,N10,-0.033,0.00593,1.46,-0.0001,0.000355,29.7,23.76587,86.406547
2026-03-01 20:00:00,N10,0.0356,0.005647,6.86,-0.0006,6.1e-05,27.9,23.76587,86.406547
2026-03-01 21:00:00,N10,0.0691,0.009432,7.51,-0.0002,0.000286,26.4,23.76587,86.406547
2026-03-01 22:00:00,N10,-0.1142,0.008281,3.93,-0.0001,8e-05,25.2,23.76587,86.406547
2026-03-01 23:00:00,N10,,,,,,,23.76587,86.406547
2026-03-02 00:00:00,N10,-0.3736,0.00541,3.19,-0.0004,0.000477,24.4,23.76587,86.406547
2026-03-02 01:00:00,N10,-0.0741,0.00534,5.5,-0.001,0.00066,24.7,23.76587,86.406547
2026-03-02 02:00:00,N10,0.1121,0.005599,6.79,-0.0017,0.000579,25.4,23.76587,86.406547
2026-03-02 03:00:00,N10,0.1181,0.006278,2.36,-0.0022,0.000313,26.6,23.76587,86.406547
2026-03-02 04:00:00,N10,0.0591,0.005843,5.38,-0.0023,1.9e-05,28.2,23.76587,86.406547
2026-03-02 05:00:00,N10,-0.1879,0.007368,7.23,-0.0021,0.000187,30.0,23.76587,86.406547
2026-03-02 06:00:00,N10,0.0989,0.006871,5.49,-0.0027,0.000294,31.9,23.76587,86.406547
2026-03-02 07:00:00,N10,-0.0512,0.008585,9.01,-0.0027,0.000153,33.9,23.76587,86.406547
2026-03-02 08:00:00,N10,0.1921,0.006038,7.29,-0.0024,2.3e-05,35.7,23.76587,86.406547
2026-03-02 09:00:00,N10,0.0226,0.005467,8.98,-0.0028,0.000312,37.2,23.76587,86.406547
2026-03-02 10:00:00,N10,-0.0013,0.008147,3.04,-0.003,0.000342,38.4,23.76587,86.406547
2026-03-02 11:00:00,N10,0.1408,0.005309,1.87,-0.0035,0.010046,39.2,23.76587,86.406547
2026-03-02 12:00:00,N10,0.1536,0.680337,36.45,-0.0231,0.009838,39.4,23.76587,86.406547
2026-03-02 13:00:00,N10,0.1662,0.999883,47.74,-0.0231,0.010078,39.2,23.76587,86.406547
2026-03-02 14:00:00,N10,,,,,,,23.76587,86.406547
2026-03-02 15:00:00,N10,,,,,,,23.76587,86.406547
2026-03-02 16:00:00,N10,,,,,,,23.76587,86.406547
2026-03-02 17:00:00,N10,,,,,,,23.76587,86.406547
2026-03-02 18:00:00,N10,,,,,,,23.76587,86.406547
2026-03-02 19:00:00,N10,-0.1503,0.007063,5.3,-0.0029,0.000215,30.0,23.76587,86.406547
2026-03-02 20:00:00,N10,-0.0966,0.005408,7.24,-0.0032,0.000119,28.2,23.76587,86.406547
2026-03-02 21:00:00,N10,,,,,,,23.76587,86.406547
2026-03-02 22:00:00,N10,,,,,,,23.76587,86.406547
2026-03-02 23:00:00,N10,,,,,,,23.76587,86.406547
2026-03-03 00:00:00,N10,,,,,,,23.76587,86.406547
2026-03-03 01:00:00,N10,-0.1812,0.007747,9.55,-0.0029,8.3e-05,25.6,23.76587,86.406547
2026-03-03 02:00:00,N10,0.1542,0.010228,2.37,-0.0028,6.6e-05,26.4,23.76587,86.406547
2026-03-03 03:00:00,N10,0.1636,0.006712,8.89,-0.0028,2e-06,27.6,23.76587,86.406547
2026-03-03 04:00:00,N10,0.0766,0.007744,5.79,-0.0028,0.000201,29.1,23.76587,86.406547
2026-03-03 05:00:00,N10,-0.0607,0.00597,9.19,-0.0032,0.000244,30.9,23.76587,86.406547
2026-03-03 06:00:00,N10,0.2642,0.006721,7.69,-0.0033,8.9e-05,32.9,23.76587,86.406547
2026-03-03 07:00:00,N10,,,,,,,23.76587,86.406547
2026-03-03 08:00:00,N10,,,,,,,23.76587,86.406547
2026-03-03 09:00:00,N10,,,,,,,23.76587,86.406547
2026-03-03 10:00:00,N10,0.1083,0.006439,5.99,-0.0036,0.004618,39.4,23.76587,86.406547
2026-03-03 11:00:00,N10,-0.3711,0.805319,39.9,0.0063,8.6e-05,40.1,23.76587,86.406547
2026-03-03 12:00:00,N10,0.2267,0.006781,6.54,-0.0038,0.004964,40.4,23.76587,86.406547
2026-03-03 13:00:00,N10,0.2112,0.006506,1.74,-0.0036,0.006447,40.1,23.76587,86.406547
2026-03-03 14:00:00,N10,0.0561,0.983655,34.04,0.0091,0.008386,39.4,23.76587,86.406547
2026-03-03 15:00:00,N10,-0.03,0.914565,30.95,0.0132,0.001723,38.2,23.76587,86.406547
2026-03-03 16:00:00,N10,0.1137,0.577997,21.32,0.0126,0.008243,36.6,23.76587,86.406547
2026-03-03 17:00:00,N10,0.0179,0.005785,3.97,-0.0033,0.008024,34.8,23.76587,86.406547
2026-03-03 18:00:00,N10,0.3258,0.007528,4.92,-0.0035,0.000553,32.9,23.76587,86.406547
2026-03-03 19:00:00,N10,0.0517,0.008225,1.02,-0.0044,0.000727,30.9,23.76587,86.406547
2026-03-03 20:00:00,N10,-0.1786,0.008531,6.02,-0.0049,9e-06,29.1,23.76587,86.406547
2026-03-03 21:00:00,N10,-0.0948,0.00973,7.29,-0.0044,0.000161,27.6,23.76587,86.406547
2026-03-03 22:00:00,N10,,,,,,,23.76587,86.406547
2026-03-03 23:00:00,N10,-0.0764,0.005579,8.5,-0.0047,0.000137,25.6,23.76587,86.406547
2026-03-04 00:00:00,N10,0.2384,0.006697,2.84,-0.0049,1e-06,26.2,23.76587,86.406547
2026-03-04 01:00:00,N10,-0.035,0.00642,4.96,-0.0047,0.000368,26.5,23.76587,86.406547
2026-03-04 02:00:00,N10,-0.0232,0.00578,9.87,-0.0041,0.000482,27.2,23.76587,86.406547
2026-03-04 03:00:00,N10,-0.0393,0.00837,8.4,-0.0037,0.000133,28.4,23.76587,86.406547
2026-03-04 04:00:00,N10,,,,,,,23.76587,86.406547
2026-03-04 05:00:00,N10,,,,,,,23.76587,86.406547
2026-03-04 06:00:00,N10,,,,,,,23.76587,86.406547
2026-03-04 07:00:00,N10,,,,,,,23.76587,86.406547
2026-03-04 08:00:00,N10,,,,,,,23.76587,86.406547
2026-03-04 09:00:00,N10,-0.0463,0.00685,1.68,-0.003,0.000195,39.0,23.76587,86.406547
2026-03-04 10:00:00,N10,,,,,,,23.76587,86.406547
2026-03-04 11:00:00,N10,,,,,,,23.76587,86.406547
2026-03-04 12:00:00,N10,,,,,,,23.76587,86.406547
2026-03-04 13:00:00,N10,,,,,,,23.76587,86.406547
2026-03-04 14:00:00,N10,,,,,,,23.76587,86.406547
2026-03-04 15:00:00,N10,0.0189,0.867665,17.99,-0.0162,0.005376,39.0,23.76587,86.406547
2026-03-04 16:00:00,N10,-0.3142,0.744584,37.78,-0.0155,0.005519,37.5,23.76587,86.406547
2026-03-04 17:00:00,N10,-0.0819,0.007437,8.38,-0.0051,0.004966,35.7,23.76587,86.406547
