timestamp,node_id,tilt_deg,vib_rms,vib_dom_freq_hz,strain_mm,crack_proxy,temp_c,lat,lng
2026-03-01 00:00:00,N03,-0.0959,0.009313,8.71,-0.0004,0.000552,24.2,23.764537,86.412008
2026-03-01 01:00:00,N03,-0.0525,0.005722,6.19,-0.0009,0.000391,24.4,23.764537,86.412008
2026-03-01 02:00:00,N03,0.0903,0.005967,4.47,-0.0011,2.6e-05,25.2,23.764537,86.412008
2026-03-01 03:00:00,N03,-0.035,0.006086,9.67,-0.0009,0.000208,26.4,23.764537,86.412008
2026-03-01 04:00:00,N03,0.0881,0.007405,1.59,-0.0007,0.000136,27.9,23.764537,86.412008
2026-03-01 05:00:00,N03,-0.0593,0.005879,1.87,-0.0011,0.000156,29.7,23.764537,86.412008
2026-03-01 06:00:00,N03,,,,,,,23.764537,86.412008
2026-03-01 07:00:00,N03,-0.1437,0.548292,44.22,0.0142,0.007879,33.6,23.764537,86.412008
2026-03-01 08:00:00,N03,0.0854,0.813187,18.2,0.0147,0.007216,35.4,23.764537,86.412008
2026-03-01 09:00:00,N03,-0.0433,0.007933,8.22,-0.0002,0.00727,37.0,23.764537,86.412008
2026-03-01 10:00:00,N03,-0.3471,0.006223,9.44,0.0002,0.005226,38.2,23.764537,86.412008
2026-03-01 11:00:00,N03,,,,,,,23.764537,86.412008
2026-03-01 12:00:00,N03,,,,,,,23.764537,86.412008
2026-03-01 13:00:00,N03,0.048,0.005722,7.18,-0.0001,0.000344,38.9,23.764537,86.412008
2026-03-01 14:00:00,N03,-0.1525,0.007096,5.73,0.0005,0.000621,38.2,23.764537,86.412008
2026-03-01 15:00:00,N03,0.0156,0.006159,6.22,0.0011,0.000328,37.0,23.764537,86.412008
2026-03-01 16:00:00,N03,-0.4216,0.008161,9.11,-0.0002,0.000488,35.4,23.764537,86.412008
2026-03-01 17:00:00,N03,,,,,,,23.764537,86.412008
2026-03-01 18:00:00,N03,,,,,,,23.764537,86.412008
2026-03-01 19:00:00,N03,-0.1977,0.009709,4.53,0.0001,0.000241,29.7,23.764537,86.412008
2026-03-01 20:00:00,N03,0.1018,0.005834,6.97,-0.0006,0.000449,27.9,23.764537,86.412008
2026-03-01 21:00:00,N03,-0.0351,0.006195,6.43,-0.0008,0.000509,26.4,23.764537,86.412008
2026-03-01 22:00:00,N03,-0.0574,0.007295,4.6,-0.0016,0.000509,25.2,23.764537,86.412008
2026-03-01 23:00:00,N03,-0.1316,0.006589,7.2,-0.0018,4.4e-05,24.4,23.764537,86.412008
2026-03-02 00:00:00,N03,0.1112,0.005067,5.82,-0.0015,0.000263,24.4,23.764537,86.412008
2026-03-02 01:00:00,N03,-0.0875,0.00818,2.69,-0.0013,0.000648,24.7,23.764537,86.412008
2026-03-02 02:00:00,N03,0.2031,0.008226,6.74,-0.0002,0.000408,25.4,23.764537,86.412008
2026-03-02 03:00:00,N03,,,,,,,23.764537,86.412008
2026-03-02 04:00:00,N03,,,,,,,23.764537,86.412008
2026-03-02 05:00:00,N03,0.1383,0.007603,9.16,-0.0002,8.3e-05,30.0,23.764537,86.412008
2026-03-02 06:00:00,N03,-0.0922,0.005877,1.7,-0.0011,0.000381,31.9,23.764537,86.412008
2026-03-02 07:00:00,N03,,,,,,,23.764537,86.412008
2026-03-02 08:00:00,N03,,,,,,,23.764537,86.412008
2026-03-02 09:00:00,N03,,,,,,,23.764537,86.412008
2026-03-02 10:00:00,N03,,,,,,,23.764537,86.412008
2026-03-02 11:00:00,N03,,,,,,,23.764537,86.412008
2026-03-02 12:00:00,N03,,,,,,,23.764537,86.412008
2026-03-02 13:00:00,N03,,,,,,,23.764537,86.412008
2026-03-02 14:00:00,N03,-0.0761,0.005469,6.75,-0.0031,0.010122,38.4,23.764537,86.412008
2026-03-02 15:00:00,N03,-0.0462,0.005372,5.9,-0.004,0.000606,37.2,23.764537,86.412008
2026-03-02 16:00:00,N03,0.1703,0.005723,5.53,-0.0044,0.0004,35.7,23.764537,86.412008
2026-03-02 17:00:00,N03,0.0326,0.008481,7.98,-0.0048,0.000252,33.9,23.764537,86.412008
2026-03-02 18:00:00,N03,0.0675,0.006476,5.29,-0.0049,0.000131,31.9,23.764537,86.412008
2026-03-02 19:00:00,N03,0.0285,0.006531,4.78,-0.005,0.000291,30.0,23.764537,86.412008
2026-03-02 20:00:00,N03,,,,,,,23.764537,86.412008
2026-03-02 21:00:00,N03,,,,,,,23.764537,86.412008
2026-03-02 22:00:00,N03,-0.0619,0.007686,4.33,-0.0048,0.00019,25.4,23.764537,86.412008
2026-03-02 23:00:00,N03,0.025,0.006007,6.21,-0.0043,0.000474,24.7,23.764537,86.412008
2026-03-03 00:00:00,N03,-0.1679,0.006357,7.06,-0.0039,0.000237,25.4,23.764537,86.412008
2026-03-03 01:00:00,N03,-0.1718,0.006281,9.66,-0.0038,0.000263,25.6,23.764537,86.412008
2026-03-03 02:00:00,N03,-0.0642,0.005111,3.49,-0.0033,0.000547,26.4,23.764537,86.412008
2026-03-03 03:00:00,N03,0.185,0.005174,5.9,-0.0027,0.000179,27.6,23.764537,86.412008
2026-03-03 04:00:00,N03,-0.3323,0.006329,7.8,-0.003,0.000426,29.1,23.764537,86.412008
2026-03-03 05:00:00,N03,-0.4019,0.009454,3.79,-0.0036,0.000164,30.9,23.764537,86.412008
2026-03-03 06:00:00,N03,0.2618,0.006912,5.94,-0.0033,6.3e-05,32.9,23.764537,86.412008
2026-03-03 07:00:00,N03,-0.2224,0.007242,4.77,-0.0037,0.000138,34.8,23.764537,86.412008
2026-03-03 08:00:00,N03,-0.0484,0.006662,4.58,-0.0036,0.000193,36.6,23.764537,86.412008
2026-03-03 09:00:00,N03,-0.2083,0.00623,1.56,-0.0041,1.6e-05,38.2,23.764537,86.412008
2026-03-03 10:00:00,N03,-0.0251,0.00524,1.22,-0.0036,0.005022,39.4,23.764537,86.412008
2026-03-03 11:00:00,N03,0.0295,0.501845,27.07,0.0059,0.000243,40.1,23.764537,86.412008
2026-03-03 12:00:00,N03,0.2648,0.007296,9.21,-0.0041,0.00509,40.4,23.764537,86.412008
2026-03-03 13:00:00,N03,0.1306,0.00655,2.73,-0.0042,0.005271,40.1,23.764537,86.412008
2026-03-03 14:00:00,N03,-0.2136,0.778697,33.58,0.0064,0.007171,39.4,23.764537,86.412008
2026-03-03 15:00:00,N03,-0.2256,0.837645,18.03,0.0101,0.002153,38.2,23.764537,86.412008
2026-03-03 16:00:00,N03,0.131,0.597573,36.0,0.0107,0.00697,36.6,23.764537,86.412008
2026-03-03 17:00:00,N03,-0.0708,0.005519,1.51,-0.0038,0.007481,34.8,23.764537,86.412008
2026-03-03 18:00:00,N03,-0.107,0.007085,7.71,-0.0042,0.000248,32.9,23.764537,86.412008
2026-03-03 19:00:00,N03,0.1736,0.00918,1.98,-0.0043,0.000185,30.9,23.764537,86.412008
2026-03-03 20:00:00,N03,-0.2729,0.009414,2.22,-0.0046,0.000132,29.1,23.764537,86.412008
2026-03-03 21:00:00,N03,-0.0688,0.008095,9.42,-0.0046,8.4e-05,27.6,23.764537,86.412008
2026-03-03 22:00:00,N03,0.0773,0.006851,7.31,-0.0048,0.000305,26.4,23.764537,86.412008
2026-03-03 23:00:00,N03,-0.1966,0.009019,6.03,-0.0052,5.6e-05,25.6,23.764537,86.412008
2026-03-04 00:00:00,N03,0.177,0.00502,2.48,-0.0046,0.000229,26.2,23.764537,86.412008
2026-03-04 01:00:00,N03,-0.1688,0.006821,6.03,-0.0048,0.000429,26.5,23.764537,86.412008
2026-03-04 02:00:00,N03,-0.0254,0.00531,1.56,-0.0038,0.000509,27.2,23.764537,86.412008
2026-03-04 03:00:00,N03,-0.1154,0.005283,4.55,-0.0037,7.5e-05,28.4,23.764537,86.412008
2026-03-04 04:00:00,N03,-0.4179,0.005501,7.34,-0.0039,0.000172,30.0,23.764537,86.412008
2026-03-04 05:00:00,N03,,,,,,,23.764537,86.412008
2026-03-04 06:00:00,N03,,,,,,,23.764537,86.412008
2026-03-04 07:00:00,N03,,,,,,,23.764537,86.412008
2026-03-04 08:00:00,N03,-0.0794,0.007529,7.83,-0.0042,0.000224,37.5,23.764537,86.412008
2026-03-04 09:00:00,N03,-0.0581,0.005725,9.61,-0.0048,0.000536,39.0,23.764537,86.412008
2026-03-04 10:00:00,N03,0.1032,0.00673,9.17,-0.0053,6e-05,40.2,23.764537,86.412008
2026-03-04 11:00:00,N03,-0.029,0.005391,1.79,-0.0049,0.000323,41.0,23.764537,86.412008
2026-03-04 12:00:00,N03,0.0292,0.008951,1.89,-0.0046,0.000266,41.2,23.764537,86.412008
2026-03-04 13:00:00,N03,0.0304,0.005106,5.62,-0.0054,0.000263,41.0,23.764537,86.412008
2026-03-04 14:00:00,N03,-0.0557,0.006677,5.72,-0.0052,0.007792,40.2,23.764537,86.412008
2026-03-04 15:00:00,N03,0.3223,0.629851,41.94,-0.021,0.00786,39.0,23.764537,86.412008
2026-03-04 16:00:00,N03,-0.0895,0.511928,49.52,-0.0209,0.007783,37.5,23.764537,86.412008
2026-03-04 17:00:00,N03,0.1151,0.007546,5.63,-0.0054,0.007385,35.7,23.764537,86.412008
2026-03-04 18:00:00,N03,0.1954,0.007634,2.83,-0.0061,0.000346,33.7,23.764537,86.412008
2026-03-04 19:00:00,N03,,,,,,,23.764537,86.412008
2026-03-04 20:00:00,N03,,,,,,,23.764537,86.412008
2026-03-04 21:00:00,N03,,,,,,,23.764537,86.412008
2026-03-04 22:00:00,N03,,,,,,,23.764537,86.412008
2026-03-04 23:00:00,N03,-0.3014,0.005092,1.45,-0.0055,0.000264,26.5,23.764537,86.412008
2026-03-05 00:00:00,N03,-0.0607,0.006996,7.98,-0.0046,0.000435,24.3,23.764537,86.412008
2026-03-05 01:00:00,N03,0.2243,0.005843,4.04,-0.0046,0.000293,24.6,23.764537,86.412008
2026-03-05 02:00:00,N03,0.0649,0.006653,3.02,-0.0052,0.000507,25.3,23.764537,86.412008
2026-03-05 03:00:00,N03,-0.0054,0.007658,4.62,-0.0056,0.000428,26.5,23.764537,86.412008
2026-03-05 04:00:00,N03,0.101,0.005275,9.32,-0.0061,0.000195,28.1,23.764537,86.412008
2026-03-05 05:00:00,N03,-0.0288,0.005693,4.59,-0.006,0.000145,29.9,23.764537,86.412008
2026-03-05 06:00:00,N03,0.0029,0.007007,3.18,-0.0064,0.000298,31.8,23.764537,86.412008
2026-03-05 07:00:00,N03,-0.0606,0.006126,5.72,-0.0066,0.000363,33.8,23.764537,86.412008
2026-03-05 08:00:00,N03,0.0809,0.005108,4.69,-0.0056,0.00034,35.6,23.764537,86.412008
2026-03-05 09:00:00,N03,-0.0666,0.005117,1.17,-0.0059,0.005155,37.1,23.764537,86.412008
2026-03-05 10:00:00,N03,-0.0056,0.653399,21.19,0.0047,0.005234,38.3,23.764537,86.412008
2026-03-05 11:00:00,N03,0.1757,0.957947,22.45,0.0045,0.005338,39.1,23.764537,86.412008
2026-03-05 12:00:00,N03,-0.009,0.007365,5.7,-0.006,0.005103,39.3,23.764537,86.412008
2026-03-05 13:00:00,N03,0.1042,0.006573,6.77,-0.0057,0.000383,39.1,23.764537,86.412008
2026-03-05 14:00:00,N03,0.1145,0.005277,7.46,-0.0068,0.009739,38.3,23.764537,86.412008
2026-03-05 15:00:00,N03,0.035,0.687186,31.82,-0.0251,0.009283,37.1,23.764537,86.412008
2026-03-05 16:00:00,N03,,,,,,,23.764537,86.412008
2026-03-05 17:00:00,N03,,,,,,,23.764537,86.412008
2026-03-05 18:00:00,N03,,,,,,,23.764537,86.412008
2026-03-05 19:00:00,N03,,,,,,,23.764537,86.412008
2026-03-05 20:00:00,N03,0.0762,0.005572,7.24,-0.0068,6.4e-05,28.1,23.764537,86.412008
2026-03-05 21:00:00,N03,-0.1654,0.005049,6.06,-0.0071,0.000354,26.5,23.764537,86.412008
2026-03-05 22:00:00,N03,0.0391,0.005327,1.36,-0.0061,0.000251,25.3,23.764537,86.412008
2026-03-05 23:00:00,N03,0.0099,0.006257,1.13,-0.0066,0.000119,24.6,23.764537,86.412008
2026-03-06 00:00:00,N03,0.1252,0.006415,6.08,-0.0059,4.9e-05,27.1,23.764537,86.412008
2026-03-06 01:00:00,N03,0.3104,0.005908,8.91,-0.0065,0.000376,27.4,23.764537,86.412008
2026-03-06 02:00:00,N03,0.074,0.011554,6.83,-0.0066,1.2e-05,28.1,23.764537,86.412008
2026-03-06 03:00:00,N03,-0.1124,0.007302,1.05,-0.0065,0.000156,29.3,23.764537,86.412008
2026-03-06 04:00:00,N03,0.1072,0.005399,6.74,-0.007,0.000484,30.9,23.764537,86.412008
2026-03-06 05:00:00,N03,-0.1553,0.007715,4.14,-0.0075,0.000321,32.7,23.764537,86.412008
2026-03-06 06:00:00,N03,,,,,,,23.764537,86.412008
2026-03-06 07:00:00,N03,-0.1717,0.005605,8.3,-0.0072,0.004109,36.6,23.764537,86.412008
2026-03-06 08:00:00,N03,0.1237,0.718668,26.61,-0.0158,0.003859,38.4,23.764537,86.412008
2026-03-06 09:00:00,N03,0.0628,0.936546,28.54,-0.0149,0.004968,39.9,23.764537,86.412008
2026-03-06 10:00:00,N03,-0.0366,0.007212,2.49,-0.0059,0.00438,41.1,23.764537,86.412008
2026-03-06 11:00:00,N03,-0.0439,0.006947,2.05,-0.0061,0.000788,41.9,23.764537,86.412008
2026-03-06 12:00:00,N03,0.2326,0.006141,5.63,-0.0075,0.001061,42.1,23.764537,86.412008
2026-03-06 13:00:00,N03,0.1126,0.006244,5.75,-0.0082,0.000454,41.9,23.764537,86.412008
2026-03-06 14:00:00,N03,0.0026,0.005187,6.24,-0.0084,0.000458,41.1,23.764537,86.412008
2026-03-06 15:00:00,N03,0.2818,0.006475,7.7,-0.0091,0.000439,39.9,23.764537,86.412008
2026-03-06 16:00:00,N03,-0.0003,0.005868,6.97,-0.0092,8e-06,38.4,23.764537,86.412008
2026-03-06 17:00:00,N03,0.1224,0.006555,7.09,-0.0091,1.7e-05,36.6,23.764537,86.412008
2026-03-06 18:00:00,N03,-0.1945,0.00771,2.57,-0.0093,0.000141,34.6,23.764537,86.412008
2026-03-06 19:00:00,N03,-0.1921,0.006692,4.76,-0.0094,0.000422,32.7,23.764537,86.412008
2026-03-06 20:00:00,N03,0.1022,0.0062,6.4,-0.0084,0.000506,30.9,23.764537,86.412008
